transaction_id,wallet_id,amount_usd,type,transaction_timestamp
bd48b337-3043-4da0-8f59-fa148ee5962e,d7a837bf-9204-469a-8bd1-d4ecf9ae5f24,238.22,credit,2023-08-16T02:31:59
b759f3e1-01a6-449a-af68-4e0c011c17ab,67840e2b-6a56-4b97-9381-d3137d1ee94f,357.43,debit,2023-08-02T09:09:39
8871e9fc-82b9-44b2-948c-f3d09016d737,c96315f6-c959-4f79-a570-7b00ed0e17eb,264.72,debit,2023-07-04T19:14:48
0f0ee3a2-599d-4240-b3d9-a9930f0f934a,72a6947e-92eb-4f59-87f2-fbe41069fbdb,860.46,credit,2024-02-15T20:47:54
c3bd3866-6d40-408a-99c1-c6ee65ed2391,74c1784e-69cc-4936-8ac0-fc0dcaa0175c,162.95,credit,2024-02-01T13:46:41
b3c578aa-23d1-4ef3-af5a-983692e0edbc,433aa969-d30d-4cd8-9031-1100c93a8156,169.75,credit,2024-06-28T05:30:36
87546d29-cd63-4b0f-9b2a-5921a6e2d592,fb80df57-ed38-4897-abb2-5ffb394e78bc,651.8,debit,2023-12-29T21:16:09
ee1a59d2-7ed3-40b6-8066-2d827d42c042,b6ecb95c-32a1-4bf7-9c31-319e04a0f343,53.38,credit,2024-07-18T01:09:10
badf402e-9ad8-4cef-af2f-7ddd7699cbd9,c6224e95-607b-4a1c-9517-e7e1364d0488,693.96,credit,2023-02-03T02:51:34
df1ac57a-2b64-4cb3-9d82-75fe77f64253,35d82766-6349-4507-ad9b-3a1672bde0b1,734.67,debit,2023-05-17T22:57:46
4abb4f83-1375-4936-87d2-609de5c92666,0e9a5b7c-ce64-4d35-a16b-8426f955f641,687.76,debit,2024-02-16T16:33:44
dee6c770-c90b-4ada-a78e-fd84cbe13de2,6bdb0bf5-7a49-4332-9cd5-e829b95e27b0,143.58,credit,2024-06-09T06:24:36
4ef5b4f7-e1cc-4943-8d69-abbe28a0b6e3,ebf44a35-a03c-41a1-a115-3304ae500814,937.66,credit,2024-02-14T18:23:31
28f8fece-8818-47e0-8e6c-08420dc265e0,6d083408-3023-42c6-879e-c254a23852ec,705.31,debit,2023-04-05T14:15:07
9d9e7b05-7747-42d5-b688-066e83249eaa,5c4cc01e-360c-46cf-b7a3-316953758c1d,237.49,debit,2024-09-29T21:26:49
d391901a-be77-43c3-8244-802bd035cdbe,2d1ecf62-3efd-42e0-b884-3249e64883ef,178.48,credit,2023-10-31T02:37:53
fdae3c34-e08f-4da1-a2c0-086f391fe1bf,03dc2f8d-b27e-47f6-8be8-7ae1f3340b7e,230.41,debit,2023-05-03T05:02:50
ae0f18af-15a2-4da8-b4a7-5c9a9cb3b1fa,2d1ecf62-3efd-42e0-b884-3249e64883ef,597.62,credit,2023-05-06T19:41:33
13c04435-660c-4673-87aa-e1b065e845dd,00a61a2b-d168-4503-bb77-73ed8773fdb0,138.42,credit,2024-06-11T01:06:29
feace8ab-2982-43e8-a376-1d44eb1e0775,c97ee795-2ba8-4a8f-a7cb-829da59a7ce6,733.12,debit,2024-06-27T17:06:17
5cf55785-195a-4566-bed9-3dac3adcbeee,341cba95-eedf-4cf3-bc1e-e89cbf3b2f7e,253.34,credit,2024-09-06T09:13:45
8f44cf0c-c717-4caa-bf2b-875af215a9a9,1c12155c-840a-49b5-8463-c92a73f48cac,762.0,credit,2023-01-14T20:57:13
71b9739d-3724-41c8-864a-5a73e1e4a23a,4ac3112c-c768-41da-a982-a8ff6f1ffacb,233.83,credit,2024-08-19T18:43:13
ee04aaad-cf83-48e7-b215-23495878b310,0a0fcaf9-690a-4864-a752-6aa29bc22638,474.16,debit,2024-08-26T20:24:03
006a1ada-5284-4574-ad7a-b4af07a8deff,41520050-f0d2-4ef3-8ed9-27ead97f1402,110.15,debit,2023-07-24T14:57:27
69314ccc-d21d-4979-9884-f699ee58d77e,72a6947e-92eb-4f59-87f2-fbe41069fbdb,594.3,debit,2024-06-06T19:05:57
fab10aaa-9425-4a83-9c9f-0d74cb9ac4b6,cbacbac5-b40e-4999-9dcc-e863976ad242,813.31,debit,2024-12-05T05:05:27
2777bdaa-e4c6-49ee-ae13-f239f59a8384,ca9c16d1-43a1-4fca-bae9-19f5810dcb8b,417.76,debit,2024-12-26T03:37:02
de347265-49bb-4306-8e59-bae8de43fb9a,b402f36d-8aab-45ef-9fd2-126d9decaec2,553.05,debit,2024-08-27T04:47:53
5261f2cd-2715-4706-98d1-14c69ed98bef,0e5301c1-f849-4610-93ba-03821c6b6029,990.82,credit,2024-02-07T03:57:00
efa6adae-22db-4e87-adf4-d12075efd560,0f8f790b-4259-4fdc-ae0b-5b32d7dcf388,201.85,debit,2023-05-25T04:58:13
b7333e8f-0990-4313-93d2-1ae585b04619,973acba0-dd89-4b19-95c3-a8348e83ffc2,102.08,credit,2024-06-30T14:20:32
2a59e6a9-8ab6-45e5-9ff7-53ec8b0c9752,fb3da891-06c2-4756-9f35-44d090f89138,885.17,credit,2024-06-16T04:52:12
18ab617e-a197-44c2-81bd-df1c2467d772,127c05bd-89b3-4dc5-999f-548a2267870a,966.63,debit,2023-03-24T02:51:58
af8a8299-7f16-48c6-bc7a-79281fa2dc49,29c81b5f-2d49-42dc-b488-ceab787a6aa8,975.2,credit,2024-08-09T23:28:33
5a8ead0a-c1cd-48cd-b9aa-3d4ffecf9d7d,b002d3d3-1a42-456b-8887-28e73f9e4331,749.78,debit,2023-09-03T08:40:36
a6420ff8-b1d7-43d0-b246-1345f28393e7,2efef6b2-07d3-448e-8d5a-b576bc5f7db0,294.46,debit,2023-03-31T21:35:40
2cb3db7b-a3ea-4fe1-aa6b-16feaf4a315a,0a3feed6-851e-4699-a9d9-a8c91a3a6897,606.7,debit,2023-08-15T06:12:33
d52a8fc2-2bb8-441a-b02d-49b9df61d0bc,6324b17e-e51a-4f8c-82f8-645a04bd72e8,952.23,credit,2024-08-17T20:39:42
68ee58d4-6ea0-491a-b55e-2a260c8836c6,c2429b25-8c3d-4860-80a9-5f10af44d787,853.79,credit,2024-04-05T23:27:31
45b99c45-1fa7-4c8a-b7f5-d7e4ece278e8,8da05e7b-e954-4f0a-9590-27236dad9ddf,753.46,credit,2024-04-12T15:55:39
2f819554-d3a8-4954-9966-9eced9d798a1,fb3da891-06c2-4756-9f35-44d090f89138,472.58,debit,2023-09-01T19:21:31
5e05b93e-1776-4cfc-a45c-1d99af948328,0c7e8e48-52fd-4d27-9c18-8ff45688dc78,946.68,debit,2024-05-09T11:13:32
75a28c46-863f-4a9f-a8e8-e45b3b3bb215,36da38a1-fabc-4fe3-a76b-db5a6c6359cc,363.24,credit,2024-01-31T04:22:57
95699381-17ab-4f84-8d54-3b5e98667767,3683f0c6-f17a-479f-8510-28ddc4d13ecd,860.56,credit,2024-12-07T01:34:51
dee37436-a70a-41e7-ac4d-954ef6cf530d,54d4b53d-e29e-4212-8008-1615d4b3aa98,988.69,debit,2024-12-05T09:57:49
f910de3f-88d0-4368-8f94-049a0b2a36b3,350d328e-0f2f-47b6-a4e3-647f16992e0a,944.8,credit,2023-07-23T08:22:31
74a1eac5-3a83-4a45-b607-45f1ba10f93e,1471c051-43bf-4121-add5-6e102187d2cc,832.01,credit,2023-08-06T06:26:16
10ee51d0-f9b0-4569-929b-a551ab580a5d,ed0aa06b-602f-4ca2-bba4-2fd3161f6028,962.51,debit,2024-11-18T03:14:03
a959d0c7-2d67-4698-ab3f-3a756c8c9ca0,ab556b50-e5ca-491c-8014-9bdb22a7181f,744.61,credit,2023-11-06T09:57:45
ae14074a-dab4-4b7a-bde0-f498a0a76f98,1bf0a43a-4bc7-46b0-a45a-09e6c548eba6,921.5,debit,2024-12-11T17:28:42
56d4386e-3a86-43aa-8854-75256e2283ac,ab556b50-e5ca-491c-8014-9bdb22a7181f,507.27,credit,2024-08-16T03:47:03
2ae646a0-e864-4dbb-9374-7141bdaefdfb,92537204-041b-4998-bff4-380291626d41,427.92,debit,2023-09-05T01:20:40
fb8bf4ff-a0f7-45e1-b70e-bd3cf1b5eabe,29a60bf9-6ee5-48fa-87ea-ac47d3c25de1,42.75,debit,2024-03-11T23:36:50
c255dd19-2e30-4dfb-871c-b5019620adbb,087ef046-cefc-4b64-a9a2-8e144f4e2b18,897.02,debit,2024-09-14T06:07:00
a7bd7bd2-397d-42d8-b79a-fd7a21dfec74,676c8f1c-d2d6-4e4a-b79d-347dbede1525,113.84,credit,2024-08-21T19:51:30
758a4527-2b6d-4f6a-b3fb-51dc19804984,084c47a8-c9e4-425a-9228-aaa96e1cca83,629.71,credit,2024-06-20T10:51:53
522c28cc-9dac-44f5-8ce8-53232c2a0894,873e7401-0f2d-46ea-b0b8-dd478aabef96,899.46,credit,2023-03-26T11:04:48
f2716470-f512-41fc-ae2f-9f8f93f6582a,a8d1763b-20e0-4f6b-9be2-fb8ff9067288,453.48,debit,2024-01-21T18:16:37
59809cc6-dcef-4df0-a6f8-12ed12ddc90f,0a800494-253a-4a8a-aefd-7d4a4bc32370,46.98,debit,2023-07-28T06:48:02
0b34e548-80e5-4b12-9e43-73ee818bd3d4,d1550a61-cdf6-4e2d-bf31-b753f6ca720e,802.73,debit,2023-01-09T20:38:47
15682763-0097-4c93-90f7-bbe95157e42a,ae6015ac-000c-46c9-93f9-04a96fca0c36,823.12,debit,2023-02-11T08:42:51
7a4f3423-3026-4f59-8820-0456595a73fd,6d8a3a45-9e54-4665-9a2a-1847ea14ab25,528.62,credit,2023-10-03T00:02:53
a493b9e3-7141-44ae-a749-56b875e6f206,23834846-9e66-4e1d-bfb6-ca66d53292d1,180.21,credit,2024-09-20T08:23:22
c45c77c0-1270-491c-ad56-3ebbbda0c577,cda82ae0-58a8-449d-9b2c-13d50a78da44,63.72,debit,2024-09-30T11:36:28
95fa2b9b-b25c-4e00-bf7a-47b42bf79e1d,80ef3f7e-766e-4f22-ab03-e01b833b4f8b,175.05,debit,2023-03-26T02:05:33
94a272b7-c8b4-4d2d-a4cf-80b99a1e353c,01e85b07-fc40-4dc9-b8cf-b0fa0e5e6b3d,395.08,debit,2024-05-24T00:15:58
7d3ce5b7-7476-4f82-a55a-c9976ed568df,4f951e6a-745a-4ff7-b186-99443ab99696,93.71,debit,2024-05-26T04:44:14
4776b581-fa17-4672-83f3-848b6626856a,4c31ee3c-b121-43d9-9b5f-58ef75b4bb36,956.43,credit,2024-06-02T22:23:34
e061fa8e-0945-47c3-846f-788815c43668,848dbd75-84b0-46dd-bfb9-f7f3f0d042d6,853.6,debit,2024-11-09T07:19:57
38adc63d-1d36-4e00-9b9e-b46bdc472f45,222405ac-a69b-49e1-9061-59d2ea806054,152.42,credit,2024-07-02T06:04:48
2f8878ac-011e-4d40-94ab-7f408a608d2f,86d81b04-1dc5-4d50-9f31-4c7a1534be1f,197.15,debit,2024-07-06T07:50:30
fef92794-02a8-4452-8e46-40167bce1fb2,cc1bed0d-aa17-46b5-9c81-35fd91847ba1,755.26,debit,2023-05-19T09:16:52
f200b52b-51e0-46b5-b5cc-78f5fe6a39b2,0799b009-a72e-4b55-83de-40308debb7f2,515.04,debit,2023-09-04T18:12:17
e4a00811-ca54-4618-aacb-d6d241aa7194,8d78a57c-3117-478d-886e-df9448225b0a,810.57,debit,2023-05-04T03:46:03
fc231d01-9b6a-489e-b595-ee570bf1ca52,14be28e7-67d9-4777-8a04-846cc86606b2,989.32,debit,2024-07-20T20:55:28
186bac43-a706-4675-bec1-5b826ccb9997,6d4d172f-a39e-4fe6-ae8f-cbbad0e7a2d1,360.82,credit,2023-01-03T01:34:27
431db143-b141-411e-b987-ab326d60c78c,5c4cc01e-360c-46cf-b7a3-316953758c1d,523.3,credit,2024-01-05T18:20:28
cefc61a9-7675-4049-8f27-cb18d9dd7b07,bec8cc9b-5eb7-4491-bc8a-bccdc1592693,460.66,debit,2023-12-25T08:45:13
62327dcb-4d77-4d12-95bb-cc744e65f732,c00bd2cd-f01f-4cda-80d7-f7dd3eff4923,409.92,credit,2023-09-10T17:24:45
e6a32747-5302-4a85-912e-93bfe532ca6a,67764232-7a88-499e-9750-74cf3f7bf4d5,704.6,credit,2023-08-09T05:17:29
fdec1537-7ebc-4fba-a805-ceb890e79297,1cefe881-d3db-489c-ad51-b2630f192a4c,342.39,credit,2023-01-27T01:39:28
994f7e53-fc44-4cbe-8115-fbb16b149c1b,2d1ecf62-3efd-42e0-b884-3249e64883ef,729.36,debit,2024-06-08T23:39:25
5c421dd0-ba58-470a-90a0-5f025eee711e,81fffbbb-1eda-4ff9-b3ec-4b77bef26257,61.98,credit,2024-09-02T07:49:22
22ee1714-d9ed-4ff8-b513-8c64f68aea75,64d8fb73-7cf9-4937-bfcc-c7e1a5715f42,818.9,debit,2024-04-16T10:43:15
4285f415-a305-404d-8790-3aa4331ff9d3,7b357c97-9ad4-47bf-9d75-97aa29fe65c4,189.72,credit,2024-09-13T09:57:55
947ef588-b257-4823-a039-d9e6c576deaa,854cce89-2496-4f92-924e-5619a465a2c2,297.78,debit,2023-04-22T13:09:19
358beb2f-a7d1-4f0a-aa22-0537ddd878fc,00ba909e-58bf-4dd4-a537-73b3ff66381e,404.22,debit,2024-09-19T17:10:19
38db905c-aa62-4b00-b9bf-79473d13bf5c,8693e97f-077d-42a3-8978-6786121682f2,455.16,credit,2024-01-24T23:21:22
e6601fb9-41ae-416b-ba1c-31b10ef588b8,80ef3f7e-766e-4f22-ab03-e01b833b4f8b,108.02,debit,2024-06-30T12:00:24
317bab44-fe65-4bd4-b7d8-31ad4de431b1,0e484666-08d1-44e6-a108-fbf6a41f43b0,665.66,credit,2023-06-04T12:15:21
62d12ff9-e9a6-422a-9825-f5bfc238f96a,4f889f58-2670-445d-a0e6-0b7f20cfcd48,465.96,debit,2024-12-13T14:14:01
e8e5f833-0f52-4ac0-8c4e-7fba9d126d99,176a6e3e-8728-494d-b099-d830435f4ece,461.97,debit,2023-04-21T11:30:06
c7834782-bca6-4ba0-b6b7-a3f2556482e0,ed264b76-55f5-448e-8ac5-0426d3510bd5,435.64,credit,2023-12-19T07:28:32
b07d0a00-65be-4bad-8b0f-a8f0b0191ed7,a021a8d9-e94f-4431-9994-3e46f049528b,491.24,debit,2023-10-21T04:32:52
deafd7f7-6f24-4e45-93fe-da51ec6fb8dc,74d88be3-c081-4b01-85c6-198f36709605,9.38,credit,2024-12-05T22:39:55
56efb3df-7b53-46df-abe5-9fa3c4f7665b,0c7e8e48-52fd-4d27-9c18-8ff45688dc78,753.17,credit,2023-10-15T15:07:46
6aa02907-a19e-4892-ba45-1efe9ec8fa8e,c1ce1484-33fc-4996-9a52-5c7c2983056d,533.53,credit,2023-06-20T13:12:21
b5986f1a-d243-4c56-9b20-7cec650f4252,02b31afc-cc72-44e6-b156-b9d1e2505510,140.89,credit,2023-01-13T14:17:21
43716425-0ae2-4f12-921b-24a2c69f07a3,176a6e3e-8728-494d-b099-d830435f4ece,689.52,debit,2024-02-04T16:16:33
c13fe635-b6cc-4e9b-ba29-aabcf98194d5,301c89f1-34b8-4888-a562-cfce62d46a88,572.04,debit,2023-09-17T11:17:29
db7007e2-9f8e-4931-a7b4-5f593cc4795f,e4a4eb9d-795b-4057-afa5-7b304d841681,662.52,debit,2023-12-31T03:31:51
397ee032-f352-43c5-84c6-fbff4f3916d5,6bdb0bf5-7a49-4332-9cd5-e829b95e27b0,944.92,credit,2023-08-05T13:49:07
393c2745-4225-4a59-87e1-ce15b6825c31,b3fed3c6-4438-478a-9e16-586b410825a1,814.19,credit,2024-06-21T18:00:16
61039a76-9da3-4130-85ae-e733431029ed,944f3ca0-17e5-4fdb-9762-6eaa320c42c1,556.13,credit,2023-02-09T20:18:38
ead1089a-8b47-44bd-81ba-77e5e45e265c,6d083408-3023-42c6-879e-c254a23852ec,795.75,credit,2024-06-13T02:13:00
b79ac0fa-be28-4dcc-aca3-e582f275e691,76ac28d2-98a9-4ae1-977e-033e8c8a7688,854.77,debit,2024-03-20T04:40:35
1d608eb1-5ab1-4a42-b705-5437d8b9c4f2,3683f0c6-f17a-479f-8510-28ddc4d13ecd,418.8,debit,2023-11-27T14:17:58
0a08e021-9c11-47bf-b262-36e6fba2b9bc,717a6022-62cf-4994-a4a6-5594ac5ee67f,884.35,debit,2024-02-13T04:22:46
88e25fec-a193-49e9-9b6e-3face169b0fa,e986a2d0-7ab0-41aa-8212-36e5f25eed8b,885.13,credit,2023-06-23T23:19:57
542264e1-afbf-4fa8-b961-4368bd4e3d5f,1e91a216-e47b-465b-b726-4958a9b3a7cb,437.27,debit,2023-07-07T10:25:12
a7e86ae0-dd1d-4c16-8e28-4a4b0086645b,ca9c16d1-43a1-4fca-bae9-19f5810dcb8b,808.02,credit,2024-11-29T01:24:23
7d863a9e-c418-44f3-a2c3-1c30b78426d8,cda82ae0-58a8-449d-9b2c-13d50a78da44,953.22,debit,2024-08-01T06:01:37
7fd97bd6-3b63-4128-9a2a-fa9096418b96,6b84b18f-ba6b-4d26-acfc-b9d7b1ca1b22,237.42,credit,2024-07-22T20:27:46
a67276a6-6345-49fd-89e2-4c5eb0ac7dbd,9665091f-2a23-4cac-8fd4-426495dde47d,103.87,credit,2023-06-08T06:33:30
e16299cd-bb07-4c55-bc35-94994d289762,02b31afc-cc72-44e6-b156-b9d1e2505510,81.2,credit,2024-09-25T07:57:33
cf0879a3-3a1c-44fc-ad29-cd5b152a8650,c1d3f8f4-805d-4ae8-aa17-8c1154fa1b53,687.11,debit,2023-10-24T01:56:50
1459b1e2-44f0-4081-a032-f3486055c4a2,9ee26b40-8652-4442-82e2-0665c118df41,12.98,credit,2024-01-18T06:23:33
f44ef1ed-d47b-40c5-bf5d-ab67acead9d4,6dbb519f-0bb2-4a15-88e8-4f9989ddf759,206.05,credit,2023-06-02T16:53:49
da2633dd-cc8b-418c-8800-0d6677e3d50e,a78a24cb-b77c-4921-9e30-bb1c37991341,729.85,credit,2023-04-22T11:52:12
166dbb08-b48a-48ff-86e4-9fcec855ec10,6997d389-6ec5-4e9c-808c-205afc046435,600.11,credit,2024-03-18T14:33:10
69a2dfa6-3b5c-4178-a95e-c066f21a5e5a,e4a4eb9d-795b-4057-afa5-7b304d841681,477.79,credit,2024-11-21T06:16:04
587f1868-e31d-4e30-9f62-e6c401088547,848dbd75-84b0-46dd-bfb9-f7f3f0d042d6,861.82,debit,2024-10-02T09:15:39
1be01cee-50e6-406b-a030-863dec445266,c2896b64-a91d-4c51-82c8-81d09176014d,699.78,debit,2024-11-06T00:01:11
3b0c3720-6627-4525-8407-b0e8d213b788,f8145e44-a6a4-4742-b4fd-ff22a295714d,22.12,credit,2024-12-15T01:28:40
ee859ee2-8929-4c66-8ca8-90bc66977d44,29a60bf9-6ee5-48fa-87ea-ac47d3c25de1,874.51,credit,2023-07-14T01:50:10
f2be653c-7508-4776-87ff-e3d104bad672,93c2110b-66d2-470b-a41e-cb815d04526b,120.89,credit,2024-06-07T06:37:58
1e977443-6530-4013-8d3f-85b1fa4ed6d8,03dc2f8d-b27e-47f6-8be8-7ae1f3340b7e,782.58,credit,2023-01-02T22:09:50
ed4e95e5-f9fa-4282-85dd-bf16653cec9a,5bb265e8-6bee-46a1-90fc-d944b2eccf6a,200.25,debit,2024-03-08T00:14:51
be140687-4663-43f4-8201-20ab0fff2d29,6dbb519f-0bb2-4a15-88e8-4f9989ddf759,985.58,credit,2023-08-02T00:50:05
18f8a395-63cd-4a32-9f2e-3a629a4f38df,14c52f91-112d-46d6-86ff-9684b84c1b1a,820.89,debit,2024-08-06T19:02:11
db372061-8fcc-4855-9188-6937fb107418,f90e6395-fd99-44a0-af34-a2dd7359dd4d,729.87,credit,2023-05-26T15:10:02
376a0436-2328-4c81-989d-a7dbfab9be48,c55c73cc-0ee3-49d3-b5ab-3e1c1f4144b0,597.98,debit,2023-12-24T22:32:31
3bc6d7b5-2a8d-4dd7-b8d8-f237b2890203,7d2869d3-e1d1-420e-9260-4f994e45506f,299.21,credit,2024-08-29T10:11:20
7853da83-1a59-416e-9369-93753c000dca,de3ddb07-a8a9-47af-8aba-6260b4ef97dd,670.95,credit,2024-09-23T23:43:14
de8d9fd0-0a99-4baa-88df-6954c34a6e46,d7149e5c-1ddd-4aa7-8830-051102165b37,802.17,credit,2023-09-06T15:49:28
8bd70a3e-eb86-4d73-af37-fd9821c940de,92dd36cb-9c9e-424e-8982-572b4f31e28a,240.26,debit,2023-04-07T13:08:30
cf68cec9-ab1f-4291-99df-7c1448ff2404,7f78ceb9-091f-42ac-9675-3bf1bdfd1b49,240.12,credit,2023-06-25T02:26:09
858ffbe8-b371-464d-b0cd-b44743620dff,623abf5f-7de5-47c8-ab77-c752e8dc6023,770.1,credit,2024-05-30T03:09:05
148f3588-7980-4612-8187-4fc3d484c17d,783e44a7-6c8d-44c1-b1c2-4ee6cafb9ebe,14.32,credit,2024-10-10T22:23:49
d45b6e6a-eef7-48f0-99fa-c5778a884dca,6324b17e-e51a-4f8c-82f8-645a04bd72e8,708.56,credit,2023-12-02T10:25:16
35dcf87e-06ec-402e-aa71-21c11ecb9cf8,792d1590-9229-471a-9f84-7cad477dc63a,339.56,debit,2023-05-02T23:50:33
b9968c29-537a-4f2d-8ee6-6214a33e9c2a,c96315f6-c959-4f79-a570-7b00ed0e17eb,526.92,credit,2024-07-27T18:44:37
a43b09a8-ba21-4be1-bade-cd72bf9cc72c,14be28e7-67d9-4777-8a04-846cc86606b2,744.57,credit,2024-04-27T16:02:46
11ad5b83-5e9e-4320-b747-28713d7a27c5,53a29dea-07c0-4e4b-a7a0-501a3b0dc0e1,433.75,debit,2024-06-07T17:58:36
966ce5aa-37a9-43a9-a147-715a16a3bbbe,e4a4eb9d-795b-4057-afa5-7b304d841681,999.0,debit,2024-05-08T11:58:49
eeb6915f-4f43-4183-b3a8-30536cdef5af,cab5dfae-06f0-407b-afda-5a18e714ffb1,783.05,credit,2023-06-17T10:00:58
ba127104-4203-4170-9e34-6914bf98c10b,2086af3a-e5b6-47c0-9935-46c99afdb759,588.97,credit,2024-05-25T12:34:12
b45273f6-f74b-41c3-ae94-340bc8d94007,4f889f58-2670-445d-a0e6-0b7f20cfcd48,440.8,debit,2023-07-10T07:08:43
2537a38a-bd82-4aae-96b3-04040a991dab,b6ecb95c-32a1-4bf7-9c31-319e04a0f343,685.06,credit,2023-07-06T10:20:20
f5d1108a-8099-44c3-97f9-d3d03cc0df5e,0799b009-a72e-4b55-83de-40308debb7f2,618.87,credit,2024-06-30T04:56:13
5e102ee1-30bb-450b-bec0-e622cdfc351b,733f1ad2-75f5-4064-b1b2-c39b3f761695,327.93,credit,2024-11-28T19:12:03
a6974b26-4ce4-4d74-90ba-e4b4e82cb4c1,381f8ae8-329e-4d94-a797-c463a36f30c6,121.29,credit,2024-07-29T14:52:53
cd0a26b0-7445-4ebd-8fed-9b1126f551eb,d0f5f383-6197-4b89-ae37-58fe363613dd,306.55,credit,2024-11-15T08:52:03
b16c4e0e-e76c-4c82-a093-4c08807857bd,d3535db9-7ae6-4cfa-8cbc-dd8afd17455a,185.54,credit,2023-08-20T23:47:42
26dda1c1-783e-4b7c-a7ca-01e454454261,26ab75ea-ce51-43af-9dbe-93794dd558df,428.44,credit,2024-11-04T08:43:59
fcd38226-22d6-4449-9388-b852c60d9611,88984439-91b4-44be-a396-367a6e7b3fe8,52.21,debit,2024-11-21T15:32:31
345b9e86-8849-4947-af79-80dffcc79747,b6ecb95c-32a1-4bf7-9c31-319e04a0f343,735.82,credit,2024-09-29T11:25:10
3dbbd01f-f534-4c7d-b5c8-5f0d6006a7de,1ca1d6aa-e38a-4baa-b51d-200abd8c31d1,289.29,credit,2024-11-17T07:14:03
96bb6dd1-3ad0-42ea-bd44-6947e69210ba,59457a58-7687-4df3-90ba-d5ef68c47fd4,408.4,debit,2023-08-29T20:41:42
2a7be328-9725-4319-a9fe-7fbb1138c644,1e91a216-e47b-465b-b726-4958a9b3a7cb,261.47,credit,2023-08-08T23:40:46
64a00ce7-6576-403b-afe4-f9ed9767ba65,01e85b07-fc40-4dc9-b8cf-b0fa0e5e6b3d,118.91,credit,2024-03-05T21:29:10
37ead547-daaa-4d7f-bc3f-0d61444a8e55,f24f0a8c-49bf-4d64-9ba1-6d6c58981402,247.83,credit,2024-11-18T21:44:51
7eb5924c-9db4-4bea-b572-44df2c1086f4,fb9471ba-f56f-42c5-b7b2-13a99c80f914,374.6,credit,2024-02-23T08:18:15
dfe1c386-66e6-4d5d-9e9b-4d5c86571e48,f88e57c6-500c-455d-9190-cea8846410a9,188.86,credit,2023-09-13T16:30:23
8294950a-5a8e-4475-91a0-d24246ed23f4,930fda12-89a0-4493-af71-8e30e7577315,834.17,credit,2023-08-23T03:45:17
49d274a8-92b4-462e-b0e0-5365f0a9d0bf,792d1590-9229-471a-9f84-7cad477dc63a,416.2,credit,2024-03-15T16:55:06
313dd612-c40d-42c4-ad59-b3b108d19414,930fda12-89a0-4493-af71-8e30e7577315,747.93,debit,2024-09-05T21:56:38
3bf42858-c69e-49b1-b929-e7af734686e3,6689a005-38c8-495d-b31b-ad973c6d8c4e,748.79,credit,2023-06-20T21:13:56
38a38a7a-b311-4f30-8c35-d8ad9173fc13,4cc0d959-898a-4f06-8cb0-31a9154bfc50,387.6,debit,2023-06-29T12:12:49
47abd73b-78ba-49aa-a977-ff55540bedeb,ac7efe67-4656-4c2d-8240-a07ab6cdf26d,507.65,credit,2023-01-19T14:19:03
ecd6007c-eadc-43f9-a30c-bd9bd9c20833,96d140bc-f930-4b1e-996c-6e955fb1621c,650.79,credit,2024-05-03T15:15:35
5350f54e-90db-4337-8f80-ca557d531d00,cca78c15-b7df-4763-86b8-5da13ecccea6,343.91,credit,2024-01-31T14:33:06
3ef2d1ce-4292-4d42-a707-96131a1f6585,ed0aa06b-602f-4ca2-bba4-2fd3161f6028,417.39,credit,2024-05-28T00:55:39
d414af3e-a90d-452f-beb9-e158ccb70bea,cda82ae0-58a8-449d-9b2c-13d50a78da44,53.72,debit,2024-09-19T08:47:48
5da38074-7578-4b64-bf33-b9050722f323,1f081949-b0fc-4f53-8d4c-a57b22b21e06,918.1,credit,2024-08-10T01:06:24
e5fcbd8e-a357-4f96-8920-9f0037dc1eb4,ce76a911-661c-417f-b994-203846693438,343.93,credit,2023-12-11T00:52:35
c8c9f602-3f95-4b7c-8803-640f8a1f1669,222405ac-a69b-49e1-9061-59d2ea806054,119.58,credit,2023-10-06T21:11:16
1c308270-8977-4d52-9333-4a36313305cb,1838a409-50e1-4e9a-ad2a-bd8daf0210a4,671.54,debit,2024-02-28T14:33:26
e4e8d1b1-bf7c-43a4-8cf4-3d302cc5ac3a,885757ca-f60e-4324-a19d-3f404c88a65f,652.22,credit,2024-02-01T08:06:19
b2184fc8-6e81-40c1-abd5-9744ec5b0b52,1ca1d6aa-e38a-4baa-b51d-200abd8c31d1,779.72,credit,2023-05-26T18:10:38
211ff602-e45e-44b8-9b59-295abd27ba75,717a6022-62cf-4994-a4a6-5594ac5ee67f,117.18,credit,2024-12-26T20:42:00
b1e06b73-0d20-4832-be15-c5911fd0f6d4,f12b088d-b955-49b5-a824-9543229ecb68,941.57,debit,2024-07-18T19:41:45
0d3c6448-3315-4f76-816a-07d000678d26,e1136827-d121-404a-97e4-fc3890cf44b4,828.63,debit,2023-08-07T01:37:18
d35774af-a6ed-4355-9aab-b6f23c596197,eed04ac7-41a1-4e65-9b3d-539c43e2605d,459.65,debit,2023-01-14T07:54:52
4cd63173-f7f8-4ade-a725-2a8e78735c9c,c2429b25-8c3d-4860-80a9-5f10af44d787,184.22,credit,2024-05-01T03:41:55
8ff2e429-f6e9-4a51-a2f5-3965a091f21c,23f56961-d418-4476-ae36-bf2b5c46689e,840.68,debit,2024-09-13T09:42:01
